10370#,neighborhood_5
12456#,neighborhood_6
14546#,neighborhood_7
16636#,neighborhood_8
18726#,neighborhood_9
19294#,structure_2
19370#,structure_3
19467#,structure_4
19571#,structure_5
19675#,structure_6
19779#,structure_7
19883#,structure_8
19987#,structure_9
2617#,neighborhood_1
4392#,neighborhood_2
6298#,neighborhood_3
8305#,neighborhood_4
10371#,neighborhood_5
12457#,neighborhood_6
14547#,neighborhood_7
16637#,neighborhood_8
18727#,neighborhood_9
19295#,structure_2
19371#,structure_3
19468#,structure_4
19572#,structure_5
19676#,structure_6
19780#,structure_7
19884#,structure_8
19988#,structure_9
2618#,neighborhood_1
4393#,neighborhood_2
6299#,neighborhood_3
8306#,neighborhood_4
10372#,neighborhood_5
12458#,neighborhood_6
14548#,neighborhood_7
16638#,neighborhood_8
18728#,neighborhood_9
19372#,structure_3
19469#,structure_4
19573#,structure_5
19677#,structure_6
19781#,structure_7
19885#,structure_8
19989#,structure_9
2619#,neighborhood_1
4394#,neighborhood_2
6300#,neighborhood_3
8307#,neighborhood_4
10373#,neighborhood_5
12459#,neighborhood_6
14549#,neighborhood_7
16639#,neighborhood_8
18729#,neighborhood_9
2620#,neighborhood_1
4395#,neighborhood_2
6301#,neighborhood_3
8308#,neighborhood_4
10374#,neighborhood_5
12460#,neighborhood_6
14550#,neighborhood_7
16640#,neighborhood_8
18730#,neighborhood_9
19373#,structure_3
19470#,structure_4
19574#,structure_5
19678#,structure_6
19782#,structure_7
19886#,structure_8
19990#,structure_9
2621#,neighborhood_1
4396#,neighborhood_2
6302#,neighborhood_3
8309#,neighborhood_4
10375#,neighborhood_5
12461#,neighborhood_6
14551#,neighborhood_7
16641#,neighborhood_8
18731#,neighborhood_9
19374#,structure_3
19471#,structure_4
19575#,structure_5
19679#,structure_6
19783#,structure_7
19887#,structure_8
19991#,structure_9
2763#,neighborhood_1
4548#,neighborhood_2
6468#,neighborhood_3
8485#,neighborhood_4
10559#,neighborhood_5
12645#,neighborhood_6
14735#,neighborhood_7
16825#,neighborhood_8
18915#,neighborhood_9
19472#,structure_4
19576#,structure_5
19680#,structure_6
19784#,structure_7
19888#,structure_8
19992#,structure_9
2764#,neighborhood_1
4549#,neighborhood_2
6469#,neighborhood_3
8486#,neighborhood_4
10560#,neighborhood_5
12646#,neighborhood_6
14736#,neighborhood_7
16826#,neighborhood_8
18916#,neighborhood_9
19375#,structure_3
19473#,structure_4
19577#,structure_5
19681#,structure_6
19785#,structure_7
19889#,structure_8
19993#,structure_9
2765#,neighborhood_1
4550#,neighborhood_2
6470#,neighborhood_3
8487#,neighborhood_4
10561#,neighborhood_5
12647#,neighborhood_6
14737#,neighborhood_7
16827#,neighborhood_8
18917#,neighborhood_9
19296#,structure_2
19376#,structure_3
19474#,structure_4
19578#,structure_5
19682#,structure_6
19786#,structure_7
19890#,structure_8
19994#,structure_9
2766#,neighborhood_1
4551#,neighborhood_2
6471#,neighborhood_3
8488#,neighborhood_4
10562#,neighborhood_5
12648#,neighborhood_6
14738#,neighborhood_7
16828#,neighborhood_8
18918#,neighborhood_9
19377#,structure_3
19475#,structure_4
19579#,structure_5
19683#,structure_6
19787#,structure_7
19891#,structure_8
19995#,structure_9
2767#,neighborhood_1
4552#,neighborhood_2
6472#,neighborhood_3
8489#,neighborhood_4
10563#,neighborhood_5
12649#,neighborhood_6
14739#,neighborhood_7
16829#,neighborhood_8
18919#,neighborhood_9
19476#,structure_4
19580#,structure_5
19684#,structure_6
19788#,structure_7
19892#,structure_8
19996#,structure_9
2806#,neighborhood_1
4593#,neighborhood_2
6516#,neighborhood_3
8533#,neighborhood_4
10607#,neighborhood_5
12693#,neighborhood_6
14783#,neighborhood_7
16873#,neighborhood_8
18963#,neighborhood_9
19378#,structure_3
19477#,structure_4
19581#,structure_5
19685#,structure_6
19789#,structure_7
19893#,structure_8
19997#,structure_9
2807#,neighborhood_1
4594#,neighborhood_2
6517#,neighborhood_3
8534#,neighborhood_4
10608#,neighborhood_5
12694#,neighborhood_6
14784#,neighborhood_7
16874#,neighborhood_8
18964#,neighborhood_9
19297#,structure_2
19379#,structure_3
19478#,structure_4
19582#,structure_5
19686#,structure_6
19790#,structure_7
19894#,structure_8
19998#,structure_9
2808#,neighborhood_1
4595#,neighborhood_2
6518#,neighborhood_3
8535#,neighborhood_4
10609#,neighborhood_5
12695#,neighborhood_6
14785#,neighborhood_7
16875#,neighborhood_8
18965#,neighborhood_9
19380#,structure_3
19479#,structure_4
19583#,structure_5
19687#,structure_6
19791#,structure_7
19895#,structure_8
19999#,structure_9
2809#,neighborhood_1
4596#,neighborhood_2
6519#,neighborhood_3
8536#,neighborhood_4
10610#,neighborhood_5
12696#,neighborhood_6
14786#,neighborhood_7
16876#,neighborhood_8
18966#,neighborhood_9
19381#,structure_3
19480#,structure_4
19584#,structure_5
19688#,structure_6
19792#,structure_7
19896#,structure_8
20000#,structure_9
2810#,neighborhood_1
4597#,neighborhood_2
6520#,neighborhood_3
8537#,neighborhood_4
10611#,neighborhood_5
12697#,neighborhood_6
14787#,neighborhood_7
16877#,neighborhood_8
18967#,neighborhood_9
19481#,structure_4
19585#,structure_5
19689#,structure_6
19793#,structure_7
19897#,structure_8
20001#,structure_9
2811#,neighborhood_1
4598#,neighborhood_2
6521#,neighborhood_3
8538#,neighborhood_4
10612#,neighborhood_5
12698#,neighborhood_6
14788#,neighborhood_7
16878#,neighborhood_8
18968#,neighborhood_9
19482#,structure_4
19586#,structure_5
19690#,structure_6
19794#,structure_7
19898#,structure_8
20002#,structure_9
2867#,neighborhood_1
4657#,neighborhood_2
6584#,neighborhood_3
8602#,neighborhood_4
10676#,neighborhood_5
12762#,neighborhood_6
14852#,neighborhood_7
16942#,neighborhood_8
19032#,neighborhood_9
19298#,structure_2
19382#,structure_3
19483#,structure_4
19587#,structure_5
19691#,structure_6
19795#,structure_7
19899#,structure_8
20003#,structure_9
2868#,neighborhood_1
4658#,neighborhood_2
6585#,neighborhood_3
8603#,neighborhood_4
10677#,neighborhood_5
12763#,neighborhood_6
14853#,neighborhood_7
16943#,neighborhood_8
19033#,neighborhood_9
19383#,structure_3
19484#,structure_4
19588#,structure_5
19692#,structure_6
19796#,structure_7
19900#,structure_8
20004#,structure_9
2869#,neighborhood_1
4659#,neighborhood_2
6586#,neighborhood_3
8604#,neighborhood_4
10678#,neighborhood_5
12764#,neighborhood_6
14854#,neighborhood_7
16944#,neighborhood_8
19034#,neighborhood_9
19255#,structure_1
19299#,structure_2
19384#,structure_3
19485#,structure_4
19589#,structure_5
19693#,structure_6
19797#,structure_7
19901#,structure_8
20005#,structure_9
2870#,neighborhood_1
4660#,neighborhood_2
6587#,neighborhood_3
8605#,neighborhood_4
10679#,neighborhood_5
12765#,neighborhood_6
14855#,neighborhood_7
16945#,neighborhood_8
19035#,neighborhood_9
19300#,structure_2
19385#,structure_3
19486#,structure_4
19590#,structure_5
19694#,structure_6
19798#,structure_7
19902#,structure_8
20006#,structure_9
2871#,neighborhood_1
4661#,neighborhood_2
6588#,neighborhood_3
8606#,neighborhood_4
10680#,neighborhood_5
12766#,neighborhood_6
14856#,neighborhood_7
16946#,neighborhood_8
19036#,neighborhood_9
2872#,neighborhood_1
4662#,neighborhood_2
6589#,neighborhood_3
8607#,neighborhood_4
10681#,neighborhood_5
12767#,neighborhood_6
14857#,neighborhood_7
16947#,neighborhood_8
19037#,neighborhood_9
2917#,neighborhood_1
4708#,neighborhood_2
6638#,neighborhood_3
8656#,neighborhood_4
10730#,neighborhood_5
12816#,neighborhood_6
14906#,neighborhood_7
16996#,neighborhood_8
19086#,neighborhood_9
19256#,structure_1
19301#,structure_2
19386#,structure_3
19487#,structure_4
19591#,structure_5
19695#,structure_6
19799#,structure_7
19903#,structure_8
20007#,structure_9
2918#,neighborhood_1
4709#,neighborhood_2
6639#,neighborhood_3
8657#,neighborhood_4
10731#,neighborhood_5
12817#,neighborhood_6
14907#,neighborhood_7
16997#,neighborhood_8
19087#,neighborhood_9
19302#,structure_2
19387#,structure_3
19488#,structure_4
19592#,structure_5
19696#,structure_6
19800#,structure_7
19904#,structure_8
20008#,structure_9
2919#,neighborhood_1
4710#,neighborhood_2
6640#,neighborhood_3
8658#,neighborhood_4
10732#,neighborhood_5
12818#,neighborhood_6
14908#,neighborhood_7
16998#,neighborhood_8
19088#,neighborhood_9
19303#,structure_2
19388#,structure_3
19489#,structure_4
19593#,structure_5
19697#,structure_6
19801#,structure_7
19905#,structure_8
20009#,structure_9
2920#,neighborhood_1
4711#,neighborhood_2
6641#,neighborhood_3
8659#,neighborhood_4
10733#,neighborhood_5
12819#,neighborhood_6
14909#,neighborhood_7
16999#,neighborhood_8
19089#,neighborhood_9
19389#,structure_3
19490#,structure_4
19594#,structure_5
19698#,structure_6
19802#,structure_7
19906#,structure_8
20010#,structure_9
2921#,neighborhood_1
4712#,neighborhood_2
6642#,neighborhood_3
8660#,neighborhood_4
10734#,neighborhood_5
12820#,neighborhood_6
14910#,neighborhood_7
17000#,neighborhood_8
19090#,neighborhood_9
19390#,structure_3
19491#,structure_4
19595#,structure_5
19699#,structure_6
19803#,structure_7
19907#,structure_8
20011#,structure_9
2922#,neighborhood_1
4713#,neighborhood_2
6643#,neighborhood_3
8661#,neighborhood_4
10735#,neighborhood_5
12821#,neighborhood_6
14911#,neighborhood_7
17001#,neighborhood_8
19091#,neighborhood_9
19492#,structure_4
19596#,structure_5
19700#,structure_6
19804#,structure_7
19908#,structure_8
20012#,structure_9
2923#,neighborhood_1
4714#,neighborhood_2
6644#,neighborhood_3
8662#,neighborhood_4
10736#,neighborhood_5
12822#,neighborhood_6
14912#,neighborhood_7
17002#,neighborhood_8
19092#,neighborhood_9
